,id,probe_insertion,x,y,z,depth,theta,phi,roll,provenance,probe_name,coordinate_system,datetime,json,subject,start_time,number,lab,task_protocol
1074,7c0df410-ca82-4464-9de7-6e200b3a1d05,54e9cc48-6915-4591-a8d6-8970fff20ece,1009.0,-4228.6,-329.3,6114.4,17.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-03T14:00:45.231122,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1075,7c0df410-ca82-4464-9de7-6e200b3a1d05,54e9cc48-6915-4591-a8d6-8970fff20ece,1000.0,-4250.0,-242.0,6545.0,17.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-03T14:00:45.231122,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1083,1eed29f4-3311-4f54-8a6a-c2efa0675e4a,be28876b-c477-43a0-aa89-cbf5552f061f,-800.0,-2750.0,92.0,5872.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-05T12:12:15,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1085,ae384fe2-fa03-4366-a107-69b341b7368a,204ad7d1-8c8e-425d-b7ac-6c60b87be263,-800.0,0.0,-384.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-07T10:51:44,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1076,14af98b4-f72b-46bf-ac06-97f61adc62cc,7d565a52-10c1-46bc-bad6-8ff5f6d725d1,-845.8,-2934.2,-437.9,3934.6,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-04T15:40:15,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1077,14af98b4-f72b-46bf-ac06-97f61adc62cc,7d565a52-10c1-46bc-bad6-8ff5f6d725d1,-800.0,-3000.0,92.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-04T15:40:15,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1078,14af98b4-f72b-46bf-ac06-97f61adc62cc,c74572a4-63cf-4339-970b-36b4a1242e9d,-1591.0,-2637.8,-581.1,5391.1,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-04T15:40:15,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1084,ae384fe2-fa03-4366-a107-69b341b7368a,204ad7d1-8c8e-425d-b7ac-6c60b87be263,-717.9,-150.2,-279.8,4046.4,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-07T10:51:44,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1073,7c0df410-ca82-4464-9de7-6e200b3a1d05,83b96a62-9b7e-44a5-a65c-3cafb4b0baae,-1768.0,-2500.0,-27.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-03T14:00:45.231122,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1080,1eed29f4-3311-4f54-8a6a-c2efa0675e4a,521d4f09-e044-4da7-82dd-7db7b1dea72b,-813.7,-2591.0,-317.8,4000.3,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-05T12:12:15,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1086,ae384fe2-fa03-4366-a107-69b341b7368a,d29e1f8c-ae6f-4127-807f-6f6ec2144f27,-802.4,-316.0,-313.7,6235.1,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-07T10:51:44,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1087,ae384fe2-fa03-4366-a107-69b341b7368a,d29e1f8c-ae6f-4127-807f-6f6ec2144f27,-804.0,-250.0,265.0,6476.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-07T10:51:44,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1079,14af98b4-f72b-46bf-ac06-97f61adc62cc,c74572a4-63cf-4339-970b-36b4a1242e9d,-1304.0,-2750.0,68.0,6331.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_017,2020-06-04T15:40:15,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1126,b9003c82-6178-47ed-9ff2-75087a49c2f7,0c99ab41-d0f2-4fc8-8adc-a1689aa6ce0a,-3413.5,-3250.0,-598.0,5268.0,10.0,0.0,0.0,Planned,probe01,,2020-06-17T14:54:41.818291,,CSH_ZAD_021,2020-06-16T09:04:06,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1125,b9003c82-6178-47ed-9ff2-75087a49c2f7,0c99ab41-d0f2-4fc8-8adc-a1689aa6ce0a,-3413.5,-3252.0,-1630.5,3913.8,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-17T14:54:41.816162,,CSH_ZAD_021,2020-06-16T09:04:06,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1122,2595d3eb-1c32-4688-be85-c25d3434561b,0c507913-94f0-4bbb-9c45-e0dd38ef7635,1745.0,-6250.0,884.0,5945.0,10.0,0.0,0.0,Planned,probe01,,2020-06-16T14:43:21.352224,,CSH_ZAD_021,2020-06-15T12:04:18,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1127,b9003c82-6178-47ed-9ff2-75087a49c2f7,fc62e0cf-4f8e-4599-97fc-627b6adebfe9,-3154.0,-3500.0,-503.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-17T14:55:52.448984,,CSH_ZAD_021,2020-06-16T09:04:06,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1119,2595d3eb-1c32-4688-be85-c25d3434561b,575f4126-b656-475b-a431-dca4deba56bc,-3577.0,-3500.0,-789.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-16T14:41:53.496557,,CSH_ZAD_021,2020-06-15T12:04:18,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1118,2595d3eb-1c32-4688-be85-c25d3434561b,575f4126-b656-475b-a431-dca4deba56bc,-3561.8,-3382.5,-2012.3,2939.9,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-16T14:41:53.491366,,CSH_ZAD_021,2020-06-15T12:04:18,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1115,b9003c82-6178-47ed-9ff2-75087a49c2f7,fc62e0cf-4f8e-4599-97fc-627b6adebfe9,-3309.0,-3377.3,-1607.9,3949.3,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-17T14:51:30.476061,,CSH_ZAD_021,2020-06-16T09:04:06,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1120,2595d3eb-1c32-4688-be85-c25d3434561b,0c507913-94f0-4bbb-9c45-e0dd38ef7635,1754.9,-6253.2,-2475.5,561.8,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-16T14:43:21.350208,,CSH_ZAD_021,2020-06-15T12:04:18,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
869,8db36de1-8f17-4446-b527-b5d91909b45a,23c9ddcb-31b7-4517-a8f4-ef40adba2ca8,-1794.0,-5000.0,-550.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-19T14:45:35.739354,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
975,8db36de1-8f17-4446-b527-b5d91909b45a,23c9ddcb-31b7-4517-a8f4-ef40adba2ca8,-1791.6,-4979.1,2086.4,3981.2,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-19T14:45:35.739354,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
816,8db36de1-8f17-4446-b527-b5d91909b45a,e6508b9a-9dec-47d7-88c7-b0a72c7d1134,-2968.4,-3246.5,-1250.6,4110.1,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-19T14:45:35.739354,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
976,1eac875c-feaa-4a30-b148-059b954b11d8,b3065f45-7227-4099-9f8c-7e81e677d8cf,-1915.0,-5251.4,-2327.6,4431.6,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-20T13:26:28,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1048,90e74228-fd1a-482f-bd56-05dbad132861,3220377b-f53e-412d-a859-ef8ccb8f0a40,478.0,-750.0,-170.0,6421.0,17.0,0.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-26T13:52:57.538585,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
977,1eac875c-feaa-4a30-b148-059b954b11d8,b3065f45-7227-4099-9f8c-7e81e677d8cf,-1913.0,-5250.0,-1455.0,4553.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-20T13:26:28,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
978,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,a9c9df46-85f3-46ad-848d-c6b8da4ae67c,-3427.0,-2751.9,-1299.1,4319.6,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-21T13:18:46,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
817,8db36de1-8f17-4446-b527-b5d91909b45a,e6508b9a-9dec-47d7-88c7-b0a72c7d1134,-2871.0,-3250.0,-360.0,5897.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-19T14:45:35.739354,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
818,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,a9c9df46-85f3-46ad-848d-c6b8da4ae67c,-3430.0,-2750.0,-646.0,5365.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-21T13:18:46,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
820,d855576e-5b34-41bf-8e3b-2bea0cae1380,60fa1596-962e-4104-aebc-aae5415e8832,500.0,-2750.0,92.0,5848.0,17.0,0.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-22T14:30:53.139119,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1047,a82800ce-f4e3-4464-9b80-4c3d6fade333,4364cabe-a27c-4bd5-b398-1d068aca47cf,-2243.0,-1500.0,-217.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-24T07:44:56,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
819,d855576e-5b34-41bf-8e3b-2bea0cae1380,60fa1596-962e-4104-aebc-aae5415e8832,642.2,-2814.8,-1169.6,5435.3,17.0,0.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-22T14:30:53.139119,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
872,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,2781c08e-a356-4a0d-8c28-4f94d1c87f69,-1887.5,-5424.8,-488.3,3901.4,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-21T13:18:46,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
870,1eac875c-feaa-4a30-b148-059b954b11d8,64101a8a-fa35-422d-b28f-0d81c85c146f,-2167.8,-5511.0,-2000.5,3819.3,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-20T13:26:28,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1050,b81e3e11-9a60-4114-b894-09f85074d9c3,9ac90b86-fc72-4ca0-9389-c8b3a77da437,490.1,-1252.0,-546.7,5307.8,17.0,0.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-27T12:58:18,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1049,90e74228-fd1a-482f-bd56-05dbad132861,3220377b-f53e-412d-a859-ef8ccb8f0a40,469.7,-669.0,-454.7,5568.4,17.0,0.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-26T13:52:57.538585,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1036,a66f1593-dafd-4982-9b66-f9554b6c86b5,362823e7-5514-41d3-a31d-4b73f91ad3d0,1001.5,-2753.0,-1442.2,5465.0,17.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-23T12:31:58.311253,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1037,a66f1593-dafd-4982-9b66-f9554b6c86b5,362823e7-5514-41d3-a31d-4b73f91ad3d0,1000.0,-2750.0,92.0,6196.0,17.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-23T12:31:58.311253,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1038,a66f1593-dafd-4982-9b66-f9554b6c86b5,57656bee-e32e-4848-b924-0f6f18cfdfb1,-2382.3,-1753.9,-754.2,3900.4,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-23T12:31:58.311253,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1039,a66f1593-dafd-4982-9b66-f9554b6c86b5,57656bee-e32e-4848-b924-0f6f18cfdfb1,-2243.0,-2000.0,-169.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-23T12:31:58.311253,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1040,6a601cc5-7b79-4c75-b0e8-552246532f82,532bb33e-f22f-454a-ba1f-561d1578b250,-1766.5,-1499.1,-777.0,3862.9,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-25T14:00:55,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1041,6a601cc5-7b79-4c75-b0e8-552246532f82,532bb33e-f22f-454a-ba1f-561d1578b250,-1768.0,-1500.0,-122.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-25T14:00:55,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
871,1eac875c-feaa-4a30-b148-059b954b11d8,64101a8a-fa35-422d-b28f-0d81c85c146f,-2064.0,-5500.0,-1693.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-20T13:26:28,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
873,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,2781c08e-a356-4a0d-8c28-4f94d1c87f69,-1714.0,-5500.0,-1133.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-21T13:18:46,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1042,6a601cc5-7b79-4c75-b0e8-552246532f82,179ce6d0-e348-4257-b718-e58dd4134589,1047.9,-2969.1,-1293.4,5344.2,17.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-25T14:00:55,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1043,6a601cc5-7b79-4c75-b0e8-552246532f82,179ce6d0-e348-4257-b718-e58dd4134589,1000.0,-3250.0,44.0,5350.0,17.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-25T14:00:55,2.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1044,a82800ce-f4e3-4464-9b80-4c3d6fade333,b8df4cc3-e973-4267-8cf8-a55cea77e1ac,-2065.8,-1249.5,-741.4,5740.4,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-24T07:44:56,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1051,b81e3e11-9a60-4114-b894-09f85074d9c3,9ac90b86-fc72-4ca0-9389-c8b3a77da437,493.0,-1250.0,-27.0,6421.0,17.0,0.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-27T12:58:18,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1045,a82800ce-f4e3-4464-9b80-4c3d6fade333,b8df4cc3-e973-4267-8cf8-a55cea77e1ac,-1829.0,-1250.0,-170.0,6815.0,10.0,0.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-24T07:44:56,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1052,8b1ad76f-7f0a-44fa-89f7-060be21c202e,c1d71e2e-1b1b-4c74-a38b-2a0e8152400a,1020.4,-752.1,-395.7,5783.1,17.0,0.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-28T15:14:59.408862,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1046,a82800ce-f4e3-4464-9b80-4c3d6fade333,4364cabe-a27c-4bd5-b398-1d068aca47cf,-2246.8,-1501.2,-585.1,3711.1,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-24T07:44:56,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1053,8b1ad76f-7f0a-44fa-89f7-060be21c202e,c1d71e2e-1b1b-4c74-a38b-2a0e8152400a,978.0,-750.0,-170.0,6643.0,17.0,0.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSH_ZAD_022,2020-05-28T15:14:59.408862,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1123,77d2dfe0-a48d-4a46-8c13-2b9399c46ad3,b88bef14-62a9-4294-ac3e-4e45b9bce3d9,-2123.6,359.3,-1253.6,4545.2,10.0,0.0,0.0,Micro-manipulator,probe00,,2020-06-16T14:48:21.089693,,CSH_ZAD_024,2020-06-11T11:44:15.014357,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1091,708e797c-5496-4742-9f00-1d6346768d7a,38852fa3-907f-4d41-83d8-a8d8a8de7aef,-1721.9,3009.1,-1455.3,4000.1,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-11T16:59:54.726159,,CSH_ZAD_024,2020-06-09T11:40:10,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1092,8207abc6-6b23-4762-92b4-82e05bed5143,e22d047c-5beb-4e5b-9a3d-53b637743856,-790.5,2974.1,-1253.7,3999.4,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-11T16:56:21.733659,,CSH_ZAD_024,2020-06-08T12:12:38,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1093,8207abc6-6b23-4762-92b4-82e05bed5143,e22d047c-5beb-4e5b-9a3d-53b637743856,-800.0,3000.0,-1336.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-11T16:56:21.739751,,CSH_ZAD_024,2020-06-08T12:12:38,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1096,708e797c-5496-4742-9f00-1d6346768d7a,38852fa3-907f-4d41-83d8-a8d8a8de7aef,-1755.0,3000.0,-1503.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-11T16:59:54.727984,,CSH_ZAD_024,2020-06-09T11:40:10,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1089,8207abc6-6b23-4762-92b4-82e05bed5143,9bd71ac6-c455-41f3-8c56-59987a649ac4,-974.0,1764.1,-1083.4,5034.1,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-11T16:58:06.923640,,CSH_ZAD_024,2020-06-08T12:12:38,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1097,708e797c-5496-4742-9f00-1d6346768d7a,4fc91831-71ac-414e-a753-83fb6f7f12bd,1281.2,2426.0,-769.4,3999.9,15.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-11T17:01:16.953070,,CSH_ZAD_024,2020-06-09T11:40:10,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1098,708e797c-5496-4742-9f00-1d6346768d7a,4fc91831-71ac-414e-a753-83fb6f7f12bd,1281.0,2500.0,-1169.0,4000.0,15.0,0.0,0.0,Planned,probe01,,2020-06-11T17:01:16.955069,,CSH_ZAD_024,2020-06-09T11:40:10,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1090,8207abc6-6b23-4762-92b4-82e05bed5143,9bd71ac6-c455-41f3-8c56-59987a649ac4,-813.0,1750.0,-836.0,5558.0,10.0,0.0,0.0,Planned,probe01,,2020-06-11T16:58:06.927198,,CSH_ZAD_024,2020-06-08T12:12:38,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
1124,77d2dfe0-a48d-4a46-8c13-2b9399c46ad3,b88bef14-62a9-4294-ac3e-4e45b9bce3d9,-2363.0,250.0,-741.0,5462.0,10.0,0.0,0.0,Planned,probe00,,2020-06-16T14:48:21.091631,,CSH_ZAD_024,2020-06-11T11:44:15.014357,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.4.0
53,31f2ed25-193b-49fd-88ca-ea14159090b8,d70ddf65-695d-4984-8e40-7b89bd82dfa3,-3860.0,-1710.0,-500.0,3500.0,10.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-09T17:32:36,8.0,zadorlab,_iblrig_tasks_ephys_certification6.2.4
94,244e3fc7-ca6e-4c83-9fae-377d92fad211,283cb01b-a048-4009-b61e-ce6df38f0924,-2861.2,-3551.9,-2122.1,3505.2,10.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-03T16:44:48.828036,1.0,zadorlab,_iblrig_tasks_ephys_certification6.1.3
280,31f2ed25-193b-49fd-88ca-ea14159090b8,810435d0-5b04-4d09-9e85-db1143e386c9,-1800.0,-2000.0,-500.0,3500.0,10.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-09T17:32:36,8.0,zadorlab,_iblrig_tasks_ephys_certification6.2.4
650,244e3fc7-ca6e-4c83-9fae-377d92fad211,283cb01b-a048-4009-b61e-ce6df38f0924,-2835.0,-4100.0,-500.0,3500.0,10.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-03T16:44:48.828036,1.0,zadorlab,_iblrig_tasks_ephys_certification6.1.3
229,49401c83-252f-413b-87fd-71f5c2dffbf5,7144c39b-8d12-49e4-9a30-634f29e6c9b2,-1820.4,-2195.7,-1195.5,3802.8,0.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-11T11:35:51.077990,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.2.5
54,49401c83-252f-413b-87fd-71f5c2dffbf5,69ceeebf-2ae7-4293-931a-7fe03230ccd7,1926.0,-1699.3,-1081.3,3803.8,10.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-11T11:35:51.077990,1.0,zadorlab,_iblrig_tasks_ephysChoiceWorld6.2.5
79,244e3fc7-ca6e-4c83-9fae-377d92fad211,1e0bef9e-5a8e-4f29-876a-d7184821f4e3,-1533.0,-2498.6,-1105.4,3801.6,10.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSK-scan-008,2019-12-03T16:44:48.828036,1.0,zadorlab,_iblrig_tasks_ephys_certification6.1.3
33,fdd79794-88ea-4a9c-910b-524c150dec48,9dd7e4a7-391a-4f61-982f-0efa470ccf59,-3820.0,-1261.0,-1455.0,3500.0,10.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSP001,2019-11-20T12:46:21.015924,1.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
158,fdd79794-88ea-4a9c-910b-524c150dec48,d8e48105-d993-4315-9c22-8080a59b184e,-1826.0,-1782.0,-27.0,3500.0,10.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSP001,2019-11-20T12:46:21.015924,1.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
157,4cc938b0-aada-4f82-89bc-5d8f166ed5b4,de1fd61e-ab02-4fe1-ad89-981f532075bf,-800.0,-500.0,-242.0,3500.0,10.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSP001,2019-11-19T14:04:47.307839,1.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
155,4cc938b0-aada-4f82-89bc-5d8f166ed5b4,ca663cfa-c0fb-429e-ad69-ff33ba687fc8,-1419.0,-2942.0,92.0,3500.0,10.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSP001,2019-11-19T14:04:47.307839,1.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
430,279fa50f-223c-43ac-ac0c-89753c77949e,7754b3b0-d133-4cde-a416-4ca0385e548e,-1767.9,-2000.1,-75.0,3585.2,10.0,0.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSP004,2019-11-27T15:27:08.022650,2.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
38,4c53f746-7763-478d-b251-5315c26c4b5f,f32a7ceb-cf66-4cac-be67-a0e99b1a47d6,-2704.0,-3499.9,-312.0,3500.0,10.0,0.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSP004,2019-11-27T12:27:51.447340,1.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
515,badc7140-b917-44a2-aa48-0e44f357baee,ad2670ab-e095-44a5-8892-dd844232ea5c,-1767.9,-2000.0,-45.0,3564.2,10.0,0.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSP004,2019-11-26T12:00:15.122843,1.0,angelakilab,_iblrig_tasks_ephysChoiceWorld6.1.3
